,name,predicted_phrases
132,article710100700.txt,
133,article721710340.txt,"Loaded_Language: reckless,
Loaded_Language: invaluable,
Loaded_Language: dedicated,
Loaded_Language: amenable,
Loaded_Language: strive,
Loaded_Language: uphold"
134,article722507879.txt,"Loaded_Language: explosive ,
Name_Calling,Labeling: highly valued FBI asset ,
Loaded_Language: scolded,
Loaded_Language: iron-clad ,
Repetition: FBI mole ,
Loaded_Language: bribery, racketeering and money laundering ,
Loaded_Language: massive ,
Loaded_Language: bribery and kickbacks ,
Repetition: FBI mole ,
Repetition: bribery and kickbacks ,
Loaded_Language: buried deep ,
Loaded_Language: threat,
Loaded_Language: bribery and kickbacks ,
Repetition: bribery and kickbacks ,
Loaded_Language: deeply embedded ,
Loaded_Language: nuclear money laundering apparatus,
Repetition: bribery and kickbacks ,
Repetition: bribery and kickbacks ,
Repetition: FBI mole ,
Loaded_Language: explosive ,
Loaded_Language: scolded,
Loaded_Language: threat,
Loaded_Language: bribery and kickbacks ,
Repetition: bribery and kickbacks ,
Doubt: how such a transaction could have been approved without the existence of the underlying corruption being disclosed. ,
Loaded_Language: scolded,
Repetition: bribery and kickbacks ,
Repetition: bribery and kickbacks ,
Repetition: bribery and kickbacks ,
Repetition: FBI mole ,
Repetition: bribery and kickbacks ,
Loaded_Language: bribery and kickbacks"
135,article723501118.txt,"Loaded_Language: hopeless hellhole,
Loaded_Language: Demolition Man in real life ,
Causal_Oversimplification: Maybe because the gangs in question are immigrant gangs. ,
Loaded_Language: Demolition Man ,
Exaggeration,Minimisation: a recipe for increased violence ,
Loaded_Language: whatever it takes,
Black-and-White_Fallacy: That tells you everything. ,
Loaded_Language: warring foreign gangs. ,
Loaded_Language: whatever is necessary ,
Loaded_Language: hopeless hellhole"
136,article723537899.txt,"Loaded_Language: drive them out,
Exaggeration,Minimisation: the U.S. War Party wants us to smash Iran and remain in the Middle East forever to assure the hegemony of its favorites,
Doubt: Are the 2,000 U.S. troops in Syria really up to that task, should the Turks decide to cleanse the Syrian border of Kurds, or should the Syrian regime decide to take back territory occupied by the Kurds,
Loaded_Language: We will destroy all terror nests, one by one, in Syria, starting from Afrin and Manbij,
Loaded_Language: blatant attack ,
Doubt: Have the American people been had again,
Doubt: Does not the Syrian government have a point,
Doubt: Have the generals taking us into Syria told the president how and when, if ever, they plan to get us out,
Loaded_Language: ruthless regime,
Loaded_Language: crushing of ISIS,
Loaded_Language: are we prepared for a shooting war ,
Doubt: who authorized this strategic commitment, of indefinite duration, in Syria, when near two decades in Afghanistan have failed to secure that nation against the return of al-Qaida and ISIS,
Loaded_Language: a blatant attack ,
Loaded_Language: to smash Iran ,
Loaded_Language: a flagrant violation ,
Doubt: Did they not observe what happened when their Iraqi cousins, after helping us drive ISIS out of Mosul, were themselves driven out of Kirkuk by the Iraqi army, as their U.S. allies watched,
Loaded_Language: to drive them out,
Doubt: who sanctioned this commitment to a new army, which, if Syria and its Russian and Iranian allies, and the Turks, do not all back down, risks a major U.S. war with no allies but the Kurds,
Doubt: who authorized this strategic commitment, of indefinite duration, in Syria, when near two decades in Afghanistan have failed to secure that nation against the return of al-Qaida and ISIS,
Loaded_Language: to smash Iran ,
Loaded_Language: a mortal peril ,
Doubt: who sanctioned this commitment to a new army, which, if Syria and its Russian and Iranian allies, and the Turks, do not all back down, risks a major U.S. war with no allies but the Kurds,
Loaded_Language: driven out ,
Loaded_Language: cleanse the Syrian border ,
Loaded_Language: driven out ,
Doubt: who authorized this strategic commitment, of indefinite duration, in Syria, when near two decades in Afghanistan have failed to secure that nation against the return of al-Qaida and ISIS,
Loaded_Language: driven out ,
Doubt: Have the American people been had again,
Loaded_Language: to drive the Syrian Kurds out of Manbij ,
Loaded_Language: to cleanse the Syrian border ,
Loaded_Language: have been had ,
Doubt: Did they not observe what happened when their Iraqi cousins, after helping us drive ISIS out of Mosul, were themselves driven out of Kirkuk by the Iraqi army, as their U.S. allies watched,
Loaded_Language: Remarkable,
Loaded_Language: BSF a ""terror army,
Loaded_Language: a blatant attack ,
Loaded_Language: to smash Iran ,
Doubt: Have the American people been had again,
Loaded_Language: drive them out,
Doubt: Does not the Syrian government have a point,
Loaded_Language: BSF members ""traitors,
Loaded_Language: BSF a ""terror army,
Loaded_Language: driven out ,
Loaded_Language: ruthless regime,
Doubt: Have the American people been had again"
137,article723793978.txt,"Appeal_to_fear-prejudice: People are shot to death in pizza restaurants, people are killed by hand grenades they find on the street,”,
Appeal_to_fear-prejudice: a wave of gang violence that has seen a string of deadly shootings,
Loaded_Language: That’s crazy."
138,article729368012.txt,"Name_Calling,Labeling: a ""disaster"" potential witness,
Doubt: Are we about to see a serious shakedown in all of this? ,
Loaded_Language: a case could be made for treason,
Loaded_Language: zero coverage in the mainstream media,
Loaded_Language: a highly valued CIA and FBI asset,
Doubt: But Campbell had provided the FBI with evidence of the criminal network and delivered the information to the FBI, which was monitoring his work as an informant and approving his transfer of bribery money to the Russians. Those transfers, which were made in bulk $50,000 sums and at times delivered in cash, occurred between senior executives of the American transportation company and the Russian executives connected to Rosatom. He had given the FBI irrefutable evidence showing how contracts obtained from the same Russian energy company Tenex, were based on contract bribery and other nefarious actions, he said. Senior members of the FBI, Department of Treasury, Department of Energy and Department of Justice were also briefed on Campbell’s information and were apprised of the various facets pertaining to Russia’s acquisition of the Canadian company. In fact, Campbell had been told by his FBI handlers that his work had made it at least twice into President Obama’s classified presidential daily briefings. Of course, we know what Obama did with his daily briefings. They are somewhere in the White House sewer system. ,
Doubt: However, it is now being reported that an FBI informant that was involved in the Uranium One deal, has told congressional committees that Moscow paid lobbyists to influence then-Secretary of State Hillary Clinton by helping former President Bill Clinton’s charities during the Obama administration. ,
Doubt: We also know the following about Campbell: Undercover FBI informant William Campbell has given written testimony to Congressional investigators after an ""iron clad"" gag order was lifted in October Campbell was a highly valued CIA and FBI asset deeply embedded in the Russian nuclear industry while Robert Mueller was the Director of the FBI while Robert Mueller was the Director of the FBI Campbell was required by the Russians, under threat, to launder large sums of money - which allowed the FBI to uncover a massive Russian ""nuclear money laundering apparatus "" "" He collected over 5,000 documents and briefs over a six year period, some of which detail efforts by Moscow to route money to the Clinton Foundation Campbell claims to have video evidence of bribe money related to the Uranium One deal being stuffed into suitcases. of bribe money related to the Uranium One deal being stuffed into suitcases. The Obama FBI knew about the bribery scheme, yet the administration still approved the Uranium One deal. ,
Loaded_Language: the kind of business they were going to do as soon as CFIUS approved it,
Loaded_Language: a case could be made for treason,
Loaded_Language: a massive Russian ""nuclear money laundering apparatus "" ,
Loaded_Language: unconstitutionally orchestrated by the DC government,
Loaded_Language: nefarious actions,
Loaded_Language: iron clad,
Red_Herring: They are somewhere in the White House sewer system,
Doubt: All of this then goes back to things we have pointed out with ranchers in the western united States and how this impacts them, as well as the land grabs that are unconstitutionally orchestrated by the DC government and the Bureau of Land Management. There is also substantial documentation that was discovered in Oregon that relates to this deal during the Oregon occupation in 2016, which got zero coverage in the mainstream media. Are we about to see a serious shakedown in all of this? Time will tell, but I remain skeptical, as in the end, all we ever get is excuses rather than justice."
139,article730389374.txt,"Loaded_Language: bleeding,
Loaded_Language: bankrupt,
Loaded_Language: devastating,
Loaded_Language: monumental stupidity,
Loaded_Language: bloodletting,
Loaded_Language: devastating,
Loaded_Language: lies,
Loaded_Language: ridiculous,
Loaded_Language: broken,
Loaded_Language: exploded,
Loaded_Language: barrage,
Loaded_Language: devastating,
Loaded_Language: bleeding,
Loaded_Language: bloodletting,
Loaded_Language: enmeshed,
Loaded_Language: lies,
Loaded_Language: ridiculous,
Loaded_Language: devastating,
Loaded_Language: bleeding,
Loaded_Language: devastating,
Loaded_Language: devastating,
Loaded_Language: bleeding,
Loaded_Language: devastating,
Loaded_Language: devastating,
Loaded_Language: enmeshed,
Loaded_Language: devastating,
Loaded_Language: bloodletting,
Loaded_Language: bleeding,
Loaded_Language: devastating,
Loaded_Language: bleeding,
Loaded_Language: devastating,
Loaded_Language: devastating,
Loaded_Language: devastating"
140,article734265267.txt,"Loaded_Language: a clear indication ,
Loaded_Language: deadly conduct"
141,article735090638.txt,"Flag-Waving: our community,
Name_Calling,Labeling: radical leftist boss,
Loaded_Language: reckless decision,
Loaded_Language: irresponsible decision,
Loaded_Language: significant public safety threat criminals,
Loaded_Language: unprecedented warning,
Loaded_Language: slammed,
Causal_Oversimplification: making clear that this reckless decision was based on her political agenda,
Loaded_Language: gang lookout,
Name_Calling,Labeling: honorary members of MS-13,
Loaded_Language: quite clearly illegal,
Loaded_Language: Obstruction of Justice,
Loaded_Language: illegal alien gang members,
Loaded_Language: Obstruction of Justice,
Loaded_Language: irresponsible decision,
Loaded_Language: quite clearly illegal,
Loaded_Language: significant public safety threat criminals,
Name_Calling,Labeling: #Resistance Mayor,
Loaded_Language: reckless decision"
142,article735265649.txt,"Loaded_Language: reckless decision,
Name_Calling,Labeling: law-abiding citizens,
Loaded_Language: snared,
Name_Calling,Labeling: the left's support for criminality over law and order,
Loaded_Language: undermined,
Loaded_Language: betrayed,
Exaggeration,Minimisation: the left's support for criminality over law and order,
Loaded_Language: this reckless decision,
Name_Calling,Labeling: sanctuary city,
Loaded_Language: critical mission,
Loaded_Language: no thanks,
Name_Calling,Labeling: sanctuary city,
Loaded_Language: attempted to undermine,
Name_Calling,Labeling: a Democrat mayor who betrayed the law-abiding citizens of Northern California,
Name_Calling,Labeling: the Democrat mayor of Oakland,
Loaded_Language: reckless decision,
Loaded_Language: to fulfill their sworn duty to protect public safety,
Name_Calling,Labeling: a documented gang member,
Loaded_Language: to publicize her suspicions about ICE operations further increased that risk for my officers and alerted criminal aliens,
Name_Calling,Labeling: the Democratic mayor of Oakland,
Loaded_Language: her political agenda,
Loaded_Language: making clear that this reckless decision was based on her political agenda,
Name_Calling,Labeling: a Democrat mayor who betrayed the law-abiding citizens of Northern California,
Loaded_Language: reckless decision,
Name_Calling,Labeling: the left's support for criminality over law and order,
Name_Calling,Labeling: a Democrat mayor who betrayed the law-abiding citizens of Northern California"
143,article735815503.txt,"Loaded_Language: The price of a sanctuary city for illegal aliens is paid in abused children. ,
Name_Calling,Labeling: Sanctuary City Mayor,
Loaded_Language: Just ask the abused children of Oakland."
144,article735855251.txt,
145,article736757214.txt,"Loaded_Language: infuriating Immigrations and Customs Enforcement (ICE) officials,
Exaggeration,Minimisation: fighting for their rapists instead,
Loaded_Language: unsavory characters"
146,article739091070.txt,"Exaggeration,Minimisation: shocked the nation"
147,article740808926.txt,"Loaded_Language: Sanctuary cities are the real war on women,
Loaded_Language: How dare you,
Loaded_Language: infuriating ,
Appeal_to_fear-prejudice: endanger the lives of our law enforcement officers ,
Name_Calling,Labeling: Illegal Alien Wife Beaters ,
Loaded_Language: needlessly ,
Loaded_Language: How dare you"
148,article741896049.txt,"Loaded_Language: brave ,
Appeal_to_fear-prejudice: who put themselves in harm’s way daily to keep our community safe,
Loaded_Language: applaud"
